id_n,Year,CONS_total,vat,vat1,vat2,vat_diff
116171,2018,2195600,39382,3290159,3290159,0
187718,2018,2268200,35458,4253723,4253723,0
260334,2018,2740000,38252,456901,456901,0
153447,2018,2951440,102171,14883750,14883750,0
102168,2018,3091720,73214,3097328,3097328,0
151332,2018,3095176,71514,2135051,2135051,0
92611,2018,3152608,53408,1040339,1040339,0
151447,2018,3219000,54881,1297610,1297610,0
152795,2018,3398200,8126,1517663,1517663,0
171200,2018,3486600,90240,46020641,46020641,0
222795,2018,3490600,106413,1052957,1052957,0
140854,2018,3566700,37816,1523515,1523515,0
155896,2018,3609000,22000,1636820,1636820,0
151915,2018,3621200,94294,1568025,1568025,0
152681,2018,3627388,94265,2406845,2406845,0
141911,2018,3700900,46319,627447,627447,0
141186,2018,3702400,75434,443394,443394,0
129595,2018,3752200,107216,834005,834005,0
149329,2018,3755800,53989,1674171,1674171,0
124108,2018,3757000,103659,2556414,2556414,0
92386,2018,3772040,62492,2083085,2083085,0
153956,2018,3896480,85783,413441,413441,0
252009,2018,3954120,58706,1913402,1913402,0
187750,2018,3981000,68339,2127305,2127305,0
160114,2018,3990600,68339,1088279,1088279,0
167944,2018,4120000,49045,1300826,1300826,0
119459,2018,4284640,128408,2113755,2113755,0
251926,2018,4290080,61208,1376288,1376288,0
118131,2018,4403120,142989,2226975,2226975,0
150310,2018,4435000,85562,759622,759622,0
95616,2018,4516080,178489,153782,153782,0
118030,2018,4586520,141218,264991,264991,0
126408,2018,4621800,41721,1721946,1721946,0
125872,2018,4637640,21925,1310784,1310784,0
124933,2018,4690600,157231,2044456,2044456,0
19790,2018,4697920,54207,1975733,1975733,0
161950,2018,4717480,122419,2064590,2064590,0
166960,2018,4763200,96721,977166,977166,0
220471,2018,4784400,83124,707032,707032,0
291472,2018,4794000,122132,991092,991092,0
151938,2018,4812700,155074,3286523,3286523,0
254571,2018,4823400,173658,2024741,2024741,0
118650,2018,4830300,112656,1214213,1214213,0
101840,2018,4850500,64831,954260,954260,0
293881,2018,4952000,163110,3068885,3068885,0
55164,2018,4957600,145121,1998950,1998950,0
161671,2018,4959840,147123,615267,615267,0
264473,2018,4970400,76663,2612902,2612902,0
187266,2018,4978040,85106,713879,713879,0
100630,2018,4986000,127184,338919,338919,0
127120,2018,5002000,165645,1090292,1090292,0
128197,2018,5009280,144784,3368820,3368820,0
23712,2018,5027648,115966,1002644,1002644,0
162327,2018,5044080,148013,2271861,2271861,0
159595,2018,5048800,220535,997928,997928,0
253038,2018,5097600,193025,826546,826546,0
151663,2018,5126600,136123,1163505,1163505,0
32038,2018,5177400,150888,128928,128928,0
105810,2018,5186440,127600,1772827,1772827,0
293818,2018,5216000,75539,1754757,1754757,0
153020,2018,5282300,230714,1395323,1395323,0
260054,2018,5304080,190734,872364,872364,0
34355,2018,5356000,85225,1796409,1796409,0
23707,2018,5388600,145400,2341447,2341447,0
131622,2018,5411320,104859,4563946,4563946,0
185412,2018,5414960,176233,2694032,2694032,0
219770,2018,5417000,58568,289995,289995,0
160866,2018,5424900,85606,1623440,1623440,0
98723,2018,5427320,47718,295059,295059,0
114776,2018,5462600,132594,3679053,3679053,0
167026,2018,5473680,125642,1853768,1853768,0
252519,2018,5489596,51353,126133,126133,0
23710,2018,5500000,140207,5425135,5425135,0
226335,2018,5566800,80679,2286865,2286865,0
119491,2018,5588800,143178,676315,676315,0
219731,2018,5595600,78705,5889133,5889133,0
122166,2018,5606000,123081,1028676,1028676,0
222830,2018,5616000,216553,2411503,2411503,0
151328,2018,5627728,194452,2740805,2740805,0
117896,2018,5630560,197865,875006,875006,0
207874,2018,5633000,6979,286694,286694,0
268532,2018,5643600,75445,1300020,1300020,0
244175,2018,5651000,128656,1240946,1240946,0
153172,2018,5680000,99308,887126,887126,0
129022,2018,5697800,89328,2959495,2959495,0
268309,2018,5715040,127092,1312645,1312645,0
154101,2018,5741000,153782,360813,360813,0
66145,2018,5762400,131445,3834461,3834461,0
18344,2018,5779000,118465,666062,666062,0
161935,2018,5793400,129081,832175,832175,0
142512,2018,5795200,138402,3542079,3542079,0
59488,2018,5835600,220832,22654699,22654699,0
21931,2018,5843284,168369,723232,723232,0
92262,2018,5853600,88099,5694091,5694091,0
151514,2018,5860200,168303,525647,525647,0
185472,2018,5886400,115550,1091334,1091334,0
124377,2018,5890000,153987,5874277,5874277,0
152520,2018,5895100,169271,522097,522097,0
71780,2018,5912800,78697,691823,691823,0
177696,2018,5918400,101537,875900,875900,0
248064,2018,5948800,149604,609557,609557,0
255949,2018,5953800,44555,135905,135905,0
23450,2018,6012000,118919,1364557,1364557,0
196528,2018,6013440,84040,2706595,2706595,0
129754,2018,6019200,179001,426795,426795,0
190047,2018,6048800,139730,8030739,8030739,0
117225,2018,6075000,138541,2135883,2135883,0
122778,2018,6090160,180360,9870901,9870901,0
153969,2018,6101520,132277,1001735,1001735,0
159628,2018,6108900,155676,1381887,1381887,0
20219,2018,6123000,88991,662695,662695,0
291470,2018,6130000,176735,1292243,1292243,0
167085,2018,6151400,70420,1857732,1857732,0
124119,2018,6167480,198317,4659353,4659353,0
103105,2018,6177400,49649,1383782,1383782,0
119821,2018,6198000,228375,424640,424640,0
147296,2018,6204080,155447,2434045,2434045,0
120710,2018,6204800,113182,3161357,3161357,0
22212,2018,6224920,149808,6517724,6517724,0
165797,2018,6236920,113207,1888505,1888505,0
154034,2018,6252000,128928,805775,805775,0
122722,2018,6253760,137228,1934850,1934850,0
150005,2018,6257120,121396,484389,484389,0
66826,2018,6267240,116729,4223447,4223447,0
252536,2018,6280720,94688,1981196,1981196,0
189010,2018,6293200,105422,2042126,2042126,0
270037,2018,6311760,140499,1370908,1370908,0
36525,2018,6318980,138438,544719,544719,0
161213,2018,6361120,167340,1900676,1900676,0
92099,2018,6389400,167180,2930885,2930885,0
144254,2018,6398269,219029,17087445,17087445,0
121163,2018,6402600,146132,2736840,2736840,0
145982,2018,6405600,195016,2320445,2320445,0
135871,2018,6407700,112233,1267477,1267477,0
148011,2018,6424200,23387,635665,635665,0
60138,2018,6432400,142900,448054,448054,0
72171,2018,6449120,147658,2414645,2414645,0
76268,2018,6454400,140523,204360,204360,0
152856,2018,6490800,125243,1973031,1973031,0
143880,2018,6501500,242578,76372,76372,0
122927,2018,6502000,170431,2318961,2318961,0
92688,2018,6569800,146845,686175,686175,0
251130,2018,6617400,90755,4092665,4092665,0
154266,2018,6621420,194602,974353,974353,0
154362,2018,6625800,196079,257658,257658,0
35079,2018,6629000,102667,873662,873662,0
95892,2018,6634200,57395,969566,969566,0
20327,2018,6635000,118090,2333528,2333528,0
21549,2018,6662800,325216,652964,652964,0
105932,2018,6670440,243734,3019339,3019339,0
36523,2018,6679200,118205,2311483,2311483,0
188593,2018,6680840,147281,1544828,1544828,0
60397,2018,6684200,169796,2467409,2467409,0
97418,2018,6689160,175683,729204,729204,0
191342,2018,6699880,164087,375993,375993,0
155346,2018,6704000,183928,591449,591449,0
52460,2018,6706200,88555,317539,317539,0
139436,2018,6706400,117634,1208001,1208001,0
51500,2018,6706960,132608,1312285,1312285,0
103722,2018,6710600,88951,1882875,1882875,0
271202,2018,6725600,148732,899582,899582,0
95672,2018,6734000,129423,1595141,1595141,0
151966,2018,6740000,283899,775562,775562,0
105246,2018,6750360,145548,1831550,1831550,0
149983,2018,6787200,193998,1140656,1140656,0
149299,2018,6788960,194534,1327605,1327605,0
175233,2018,6799600,77714,4029442,4029442,0
204270,2018,6806400,152058,743294,743294,0
251830,2018,6821960,122683,733750,733750,0
74845,2018,6822800,98941,2303748,2303748,0
149223,2018,6834480,237778,2847946,2847946,0
66000,2018,6841200,158658,2618580,2618580,0
290996,2018,6849800,152910,4115150,4115150,0
142112,2018,6855000,220625,1236977,1236977,0
16048,2018,6869800,160832,4341172,4341172,0
136597,2018,6897080,196937,1404681,1404681,0
157499,2018,6901063,190782,791865,791865,0
91863,2018,6909200,97216,1287141,1287141,0
153199,2018,6910660,145241,1683316,1683316,0
104909,2018,6916600,144627,6103245,6103245,0
255277,2018,6919600,126252,1001000,1001000,0
196563,2018,6931000,78310,417240,417240,0
262622,2018,6942560,174392,343052,343052,0
250842,2018,6950000,97703,2754144,2754144,0
130907,2018,6950600,181875,7143852,7143852,0
150603,2018,6951120,204094,2728083,2728083,0
143063,2018,6952800,189636,1754249,1754249,0
290081,2018,6954000,157903,1400865,1400865,0
188941,2018,7001200,232687,1805240,1805240,0
122746,2018,7020000,179539,625346,625346,0
199432,2018,7021400,145339,1671009,1671009,0
32587,2018,7027000,127541,2582461,2582461,0
5084,2018,7032200,116432,562031,562031,0
96764,2018,7032640,107258,479422,479422,0
270392,2018,7035700,67189,1254593,1254593,0
255100,2018,7067600,195225,1920815,1920815,0
1910,2018,7070200,142488,629656,629656,0
160870,2018,7075280,145634,1420447,1420447,0
195400,2018,7082200,219366,4140856,4140856,0
154529,2018,7088280,282817,608637,608637,0
125845,2018,7096660,88000,1402216,1402216,0
91162,2018,7101928,123757,1336748,1336748,0
152360,2018,7103416,321061,550014,550014,0
74082,2018,7103760,267244,1406256,1406256,0
113768,2018,7116216,232882,957609,957609,0
154782,2018,7125000,124730,19531595,19531595,0
142668,2018,7126400,228287,227333,227333,0
160286,2018,7137000,324085,534038,534038,0
248982,2018,7165400,228582,5526318,5526318,0
125938,2018,7167400,294262,2734549,2734549,0
33924,2018,7168800,94247,2416234,2416234,0
153922,2018,7196200,242362,2835034,2835034,0
105080,2018,7212252,115602,413068,413068,0
150323,2018,7244480,151932,4664750,4664750,0
151597,2018,7260360,218932,4495077,4495077,0
153764,2018,7274840,133905,2826970,2826970,0
187436,2018,7295200,180103,706834,706834,0
56031,2018,7335880,216234,1485348,1485348,0
270624,2018,7342800,124887,979198,979198,0
149777,2018,7356416,259501,391135,391135,0
208695,2018,7356800,217523,886762,886762,0
92906,2018,7360571,166685,9328547,9328547,0
20018,2018,7401200,302333,1230823,1230823,0
23404,2018,7401400,125162,1495501,1495501,0
105437,2018,7420680,135204,335557,335557,0
145935,2018,7438500,170637,1173342,1173342,0
91326,2018,7444200,138798,2256066,2256066,0
256260,2018,7446800,96400,1746874,1746874,0
220147,2018,7453200,169459,85106,85106,0
244170,2018,7472000,110991,2159171,2159171,0
124854,2018,7484800,284299,1338472,1338472,0
262356,2018,7493200,308040,1557693,1557693,0
92847,2018,7494400,122724,930243,930243,0
132958,2018,7510600,146083,6544872,6544872,0
225455,2018,7512400,91607,1067319,1067319,0
109533,2018,7523160,108077,133905,133905,0
116628,2018,7532680,170787,1497636,1497636,0
117770,2018,7535300,229445,2544890,2544890,0
147670,2018,7538900,243516,324272,324272,0
252880,2018,7547000,128115,204937,204937,0
145605,2018,7552900,193114,606853,606853,0
6428,2018,7555000,190568,4394025,4394025,0
249390,2018,7567100,244959,3360238,3360238,0
189554,2018,7592000,189508,1793178,1793178,0
201772,2018,7592600,149105,5520308,5520308,0
64152,2018,7602100,149204,1265571,1265571,0
219063,2018,7610200,369105,1106025,1106025,0
248033,2018,7612600,298268,623452,623452,0
246456,2018,7613200,193521,3926162,3926162,0
25240,2018,7617000,133029,749791,749791,0
168005,2018,7631612,186329,1581523,1581523,0
126597,2018,7635960,307187,2281242,2281242,0
200382,2018,7639000,44595,2946692,2946692,0
149149,2018,7648308,172562,1227565,1227565,0
95922,2018,7654644,125944,2339016,2339016,0
93116,2018,7660400,183782,1517696,1517696,0
98670,2018,7666080,133746,3302180,3302180,0
119683,2018,7667900,176478,548751,548751,0
118090,2018,7675600,160850,5674584,5674584,0
94480,2018,7680160,209951,678472,678472,0
105372,2018,7689200,144090,1019998,1019998,0
257212,2018,7704400,259640,1519326,1519326,0
114880,2018,7709140,251918,2115440,2115440,0
159597,2018,7717000,38649,1211181,1211181,0
202387,2018,7719000,203252,1280959,1280959,0
96533,2018,7722600,135985,882029,882029,0
177208,2018,7725800,180459,2197733,2197733,0
118123,2018,7738176,189733,506188,506188,0
212166,2018,7766300,165159,2701937,2701937,0
25665,2018,7769000,189391,124730,124730,0
138704,2018,7773000,125658,1231085,1231085,0
125369,2018,7773600,195225,3432379,3432379,0
76162,2018,7781000,167299,2153079,2153079,0
153782,2018,7791600,245151,1043224,1043224,0
142408,2018,7814200,171818,213360,213360,0
127482,2018,7814400,275263,1126292,1126292,0
144616,2018,7817200,190726,1675503,1675503,0
127744,2018,7818400,173688,3678063,3678063,0
190112,2018,7821000,160640,4196025,4196025,0
248032,2018,7826400,237620,553935,553935,0
97252,2018,7836152,143472,1119928,1119928,0
145602,2018,7849600,204623,813798,813798,0
73579,2018,7850600,212225,1390986,1390986,0
41518,2018,7853680,192419,1128850,1128850,0
119557,2018,7854000,225201,6357432,6357432,0
124445,2018,7876000,117611,2350567,2350567,0
184523,2018,7881680,306831,374198,374198,0
284345,2018,7896600,87617,455591,455591,0
187931,2018,7920040,286975,2864207,2864207,0
163518,2018,7924400,171954,1565263,1565263,0
131500,2018,7932280,239207,2891247,2891247,0
152252,2018,7933200,303879,1348861,1348861,0
167523,2018,7933600,256510,868544,868544,0
188485,2018,7935612,217212,633937,633937,0
97604,2018,7944800,124270,94688,94688,0
206113,2018,7954120,145096,1196899,1196899,0
103513,2018,7972400,176595,351319,351319,0
268349,2018,7975200,227333,4803636,4803636,0
113453,2018,7985200,166092,3023616,3023616,0
62611,2018,7987000,204937,575337,575337,0
166379,2018,7994400,291538,110119,110119,0
146172,2018,7997800,152944,2078377,2078377,0
124259,2018,7999200,203800,504613,504613,0
163604,2018,8001400,171294,1102083,1102083,0
120699,2018,8009200,230389,1478075,1478075,0
44173,2018,8024000,394514,3391346,3391346,0
145485,2018,8027160,235903,979694,979694,0
24354,2018,8034760,133926,345820,345820,0
216156,2018,8037200,197623,7625923,7625923,0
197010,2018,8046486,110521,3676508,3676508,0
128957,2018,8047200,268162,2448150,2448150,0
145305,2018,8055760,200900,195225,195225,0
99968,2018,8057360,215617,726694,726694,0
67886,2018,8068600,200022,1723730,1723730,0
101956,2018,8071000,78090,3036622,3036622,0
154140,2018,8096480,312014,1903694,1903694,0
169962,2018,8142900,464404,1678634,1678634,0
145238,2018,8146440,152691,868377,868377,0
105917,2018,8147656,330413,1422974,1422974,0
141957,2018,8163030,160494,1668473,1668473,0
188307,2018,8164400,173007,1711613,1711613,0
36325,2018,8176000,167858,2978737,2978737,0
252963,2018,8187800,182303,1487867,1487867,0
117423,2018,8206100,137758,2022386,2022386,0
265052,2018,8214000,310695,659998,659998,0
257573,2018,8217000,104351,1281180,1281180,0
97794,2018,8234800,164544,3661442,3661442,0
247982,2018,8236640,237897,2098407,2098407,0
101674,2018,8237600,209733,2014144,2014144,0
264772,2018,8238200,349225,1036425,1036425,0
197194,2018,8240800,80104,1228859,1228859,0
105215,2018,8241680,170649,2916311,2916311,0
161855,2018,8246320,135243,1146523,1146523,0
141439,2018,8258100,153121,641468,641468,0
251565,2018,8258200,101220,315961,315961,0
254696,2018,8259800,233854,735717,735717,0
147567,2018,8262380,218517,4015575,4015575,0
223523,2018,8314192,192265,1038545,1038545,0
141850,2018,8316120,153941,1773250,1773250,0
167805,2018,8319560,194550,1837182,1837182,0
66506,2018,8325000,166486,2611945,2611945,0
123922,2018,8345700,254885,1409784,1409784,0
158383,2018,8357000,292053,580915,580915,0
222180,2018,8384000,168865,123081,123081,0
139845,2018,8385600,210673,1747254,1747254,0
58145,2018,8445000,339130,1806933,1806933,0
76011,2018,8448200,208932,1332288,1332288,0
255533,2018,8487000,264991,1650362,1650362,0
210063,2018,8508240,375540,1564933,1564933,0
194201,2018,8525900,119989,918375,918375,0
154150,2018,8533400,254953,1725018,1725018,0
126171,2018,8541000,83243,3118937,3118937,0
101834,2018,8545800,98634,2282586,2282586,0
118581,2018,8546940,272804,4287423,4287423,0
132767,2018,8552400,312351,6997838,6997838,0
220618,2018,8558120,196165,582535,582535,0
135422,2018,8559200,139888,297476,297476,0
134686,2018,8566600,110119,2056207,2056207,0
155781,2018,8568800,259501,1550530,1550530,0
268378,2018,8579200,205548,843553,843553,0
185014,2018,8602400,138645,661390,661390,0
70938,2018,8611800,405714,4710413,4710413,0
122186,2018,8612120,353742,341000,341000,0
264652,2018,8628876,208393,2583445,2583445,0
177473,2018,8647600,93245,185485,185485,0
155363,2018,8669800,241635,1343625,1343625,0
141630,2018,8689828,233280,1570415,1570415,0
165957,2018,8710400,167103,7514281,7514281,0
155509,2018,8716064,286759,244365,244365,0
74124,2018,8720581,255379,1115881,1115881,0
248144,2018,8732580,146222,144627,144627,0
252464,2018,8736400,192759,473099,473099,0
126636,2018,8752900,323459,3647269,3647269,0
71274,2018,8768800,283324,3197841,3197841,0
249362,2018,8777780,75650,1340271,1340271,0
46027,2018,8788000,157151,4848248,4848248,0
25485,2018,8801000,221031,70420,70420,0
174945,2018,8805000,168510,7154782,7154782,0
3271,2018,8808200,196712,3483600,3483600,0
166973,2018,8809400,203870,189279,189279,0
49871,2018,8815988,301204,917654,917654,0
34860,2018,8833000,336243,1709159,1709159,0
119499,2018,8835800,149335,915389,915389,0
158528,2018,8875000,393832,873443,873443,0
280971,2018,8880000,228622,1008968,1008968,0
205196,2018,8887300,126857,18589352,18589352,0
188545,2018,8890200,196712,1328792,1328792,0
224683,2018,8890960,130870,1863261,1863261,0
101255,2018,8902548,126133,1533910,1533910,0
256023,2018,8943800,171578,407843,407843,0
235816,2018,8984488,128809,1675468,1675468,0
92894,2018,8985552,287859,503091,503091,0
128397,2018,8986400,189070,1150638,1150638,0
253376,2018,8992444,284751,2532605,2532605,0
102464,2018,9018800,265182,843650,843650,0
907,2018,9019000,170946,1664762,1664762,0
195724,2018,9025000,330294,504249,504249,0
156092,2018,9032800,436962,3837315,3837315,0
21206,2018,9040732,202020,249020,249020,0
167323,2018,9047400,228787,714993,714993,0
23392,2018,9060800,105441,655362,655362,0
95664,2018,9067000,200825,220595,220595,0
262685,2018,9069268,156388,141486,141486,0
7930,2018,9070484,199883,1781395,1781395,0
126172,2018,9072000,367026,1165622,1165622,0
65870,2018,9084552,147360,1755425,1755425,0
220979,2018,9091400,76544,3646393,3646393,0
134319,2018,9093800,166031,600204,600204,0
222904,2018,9102000,30324,1596019,1596019,0
272379,2018,9102480,145982,7142539,7142539,0
161814,2018,9105800,349845,1841332,1841332,0
121503,2018,9122400,362544,722511,722511,0
226860,2018,9124200,169609,2989575,2989575,0
154572,2018,9126700,377600,872341,872341,0
94811,2018,9128600,229685,1599380,1599380,0
165950,2018,9128800,413450,1975162,1975162,0
204975,2018,9129830,328514,1433493,1433493,0
150431,2018,9134800,186083,1626168,1626168,0
252343,2018,9136600,359849,1450667,1450667,0
222069,2018,9139800,104589,1303141,1303141,0
14806,2018,9142000,155764,31967547,31967547,0
54556,2018,9149000,345600,582929,582929,0
122920,2018,9161000,233056,1448829,1448829,0
124979,2018,9200560,293346,1765288,1765288,0
152913,2018,9207000,291018,23736762,23736762,0
97319,2018,9233360,249231,1984459,1984459,0
107878,2018,9238400,184724,1078645,1078645,0
1934,2018,9248000,211477,164544,164544,0
104918,2018,9248400,192946,1204144,1204144,0
219750,2018,9262920,127204,1033101,1033101,0
73710,2018,9285400,271670,1988602,1988602,0
23446,2018,9287400,357450,1784708,1784708,0
123012,2018,9296464,188125,345281,345281,0
250481,2018,9297880,293024,1093838,1093838,0
117021,2018,9304400,297041,4716646,4716646,0
147448,2018,9310820,46051,2012845,2012845,0
153781,2018,9311200,134876,6906267,6906267,0
46083,2018,9312200,239622,704020,704020,0
194211,2018,9313800,315928,2573955,2573955,0
246344,2018,9314850,335557,307901,307901,0
73642,2018,9315078,372990,2284310,2284310,0
145845,2018,9339300,108642,455841,455841,0
158611,2018,9357600,206671,1686667,1686667,0
62822,2018,9357800,319993,720252,720252,0
106583,2018,9367700,333356,915163,915163,0
130674,2018,9385412,202818,897365,897365,0
224011,2018,9387000,147459,1227603,1227603,0
199767,2018,9390000,74523,1965739,1965739,0
43368,2018,9405400,129007,971796,971796,0
148089,2018,9409200,374942,2088552,2088552,0
107630,2018,9425200,354477,2373398,2373398,0
157694,2018,9454800,140723,885026,885026,0
98245,2018,9455800,299786,1240142,1240142,0
129046,2018,9474326,312856,1482889,1482889,0
15102,2018,9479000,209694,987549,987549,0
283234,2018,9480600,151681,1294144,1294144,0
140583,2018,9484990,343052,4141827,4141827,0
158212,2018,9496856,227631,2016883,2016883,0
197441,2018,9497380,216802,4089800,4089800,0
109535,2018,9498880,344825,678369,678369,0
99273,2018,9524200,90874,2577014,2577014,0
144469,2018,9528536,283217,523512,523512,0
96547,2018,9559800,193159,1881595,1881595,0
77283,2018,9576800,141151,510885,510885,0
200243,2018,9578000,281496,3092650,3092650,0
201878,2018,9583100,165684,2226004,2226004,0
268347,2018,9590600,225562,1227902,1227902,0
291893,2018,9592720,305171,54207,54207,0
167547,2018,9612600,369425,215617,215617,0
5614,2018,9614000,179155,2129243,2129243,0
65113,2018,9614040,185822,553667,553667,0
118568,2018,9618320,279042,1232712,1232712,0
122670,2018,9619000,197247,2131919,2131919,0
200384,2018,9638000,220595,2194370,2194370,0
262426,2018,9661290,362889,6659857,6659857,0
129812,2018,9679300,173708,1170012,1170012,0
131240,2018,9683680,448602,740369,740369,0
153271,2018,9695000,537086,1900305,1900305,0
274960,2018,9701000,70955,263247,263247,0
248954,2018,9705004,280728,3207591,3207591,0
65587,2018,9712400,231207,1403383,1403383,0
96614,2018,9712900,164702,2701888,2701888,0
264650,2018,9717748,323836,3759243,3759243,0
116506,2018,9728500,287646,343240,343240,0
146559,2018,9744580,274954,964373,964373,0
224133,2018,9744800,228166,1693861,1693861,0
154285,2018,9754800,361001,307589,307589,0
147636,2018,9760520,316641,826407,826407,0
154594,2018,9764500,251365,766631,766631,0
224036,2018,9781000,118463,371508,371508,0
285579,2018,9783000,151107,2858811,2858811,0
264239,2018,9796160,214133,637732,637732,0
209060,2018,9796340,231449,758742,758742,0
187059,2018,9800800,351207,1331962,1331962,0
242123,2018,9810200,424640,1953759,1953759,0
135554,2018,9811000,339803,1917649,1917649,0
195067,2018,9826400,125214,231020,231020,0
137391,2018,9831700,315016,1616088,1616088,0
267477,2018,9834500,287172,2439324,2439324,0
161426,2018,9841600,314937,5351757,5351757,0
265018,2018,9845920,222874,2161748,2161748,0
256123,2018,9853000,196836,291312,291312,0
14110,2018,9861200,186009,688147,688147,0
126214,2018,9869592,278559,477414,477414,0
190019,2018,9871200,160877,738803,738803,0
199565,2018,9874400,196474,305171,305171,0
12290,2018,9886000,135548,922805,922805,0
19994,2018,9887400,225492,1206013,1206013,0
59328,2018,9896000,166023,859685,859685,0
149654,2018,9910400,315961,284685,284685,0
210895,2018,9914800,23982,571604,571604,0
60250,2018,9916800,237105,1099405,1099405,0
255194,2018,9920828,150649,1293402,1293402,0
156658,2018,9933240,436867,387022,387022,0
202080,2018,9939800,125360,3298911,3298911,0
164021,2018,9956760,134090,1454275,1454275,0
18180,2018,9959600,276764,2024368,2024368,0
3496,2018,9963600,448384,2930346,2930346,0
117701,2018,9968200,281692,2381278,2381278,0
4324,2018,9969640,216793,1604632,1604632,0
45501,2018,9998200,180975,348234,348234,0
37461,2018,9998968,86335,2516721,2516721,0
35168,2018,10002000,109220,406517,406517,0
99663,2018,10023960,283380,5787726,5787726,0
148851,2018,10032000,375685,1096800,1096800,0
163563,2018,10033600,344013,1666946,1666946,0
123580,2018,10048600,293956,873649,873649,0
253601,2018,10057720,431422,140207,140207,0
106337,2018,10058120,141486,2265209,2265209,0
119421,2018,10060320,278516,576569,576569,0
72414,2018,10065280,285370,572464,572464,0
261670,2018,10068000,141236,1321609,1321609,0
269949,2018,10073800,242863,3609341,3609341,0
267246,2018,10095560,166698,292204,292204,0
95438,2018,10109700,335034,1157002,1157002,0
140566,2018,10110240,286150,3770582,3770582,0
159764,2018,10123000,349800,2237816,2237816,0
136676,2018,10128400,381993,1814582,1814582,0
127111,2018,10128640,223236,810396,810396,0
96867,2018,10131000,420339,1264559,1264559,0
99612,2018,10133000,351319,1947326,1947326,0
3818,2018,10140000,237243,731946,731946,0
253009,2018,10153600,256975,529482,529482,0
265896,2018,10159080,342283,3536206,3536206,0
15883,2018,10159800,199778,853638,853638,0
152729,2018,10167900,158265,3037667,3037667,0
119852,2018,10175000,381793,1445382,1445382,0
41289,2018,10179200,359923,1891703,1891703,0
269167,2018,10186076,235431,995238,995238,0
260662,2018,10196000,220832,1648481,1648481,0
234070,2018,10208176,140234,402524,402524,0
1909,2018,10212800,430665,556049,556049,0
51195,2018,10216800,415602,3198989,3198989,0
59576,2018,10217000,248679,1393687,1393687,0
220965,2018,10222000,153647,2627077,2627077,0
293353,2018,10230400,311137,474346,474346,0
120682,2018,10233200,370584,183782,183782,0
12474,2018,10241104,136890,2130514,2130514,0
167723,2018,10246424,192607,1098957,1098957,0
6811,2018,10248600,216214,1434261,1434261,0
245160,2018,10249600,257711,4459514,4459514,0
151443,2018,10254680,280609,848260,848260,0
199473,2018,10259000,81658,1260144,1260144,0
243868,2018,10261280,314789,1872180,1872180,0
272758,2018,10269156,110128,1049296,1049296,0
142791,2018,10273800,312510,1921029,1921029,0
247270,2018,10274400,135984,2524297,2524297,0
188244,2018,10274440,446128,546070,546070,0
223529,2018,10280872,187980,3755423,3755423,0
120413,2018,10281900,280560,2013053,2013053,0
26630,2018,10313640,374856,787178,787178,0
248444,2018,10315680,371449,9902749,9902749,0
135234,2018,10318000,354687,1689947,1689947,0
268277,2018,10318720,319971,1604169,1604169,0
287099,2018,10320000,297562,363767,363767,0
84512,2018,10331036,259636,1042751,1042751,0
97221,2018,10335880,222100,4012126,4012126,0
119688,2018,10341960,329951,3638771,3638771,0
117758,2018,10350244,426783,14135986,14135986,0
162067,2018,10360290,206638,804180,804180,0
166963,2018,10360320,280312,3284645,3284645,0
103090,2018,10370000,325144,783279,783279,0
266227,2018,10375800,376339,939103,939103,0
7927,2018,10377848,209396,1330802,1330802,0
49765,2018,10383000,308297,1857276,1857276,0
141205,2018,10390880,346674,1020140,1020140,0
154264,2018,10402320,313384,67189,67189,0
7129,2018,10411400,454667,923509,923509,0
142778,2018,10416200,243288,1620094,1620094,0
127833,2018,10424350,410794,1042324,1042324,0
266212,2018,10430600,165991,1307921,1307921,0
136899,2018,10440855,264506,591047,591047,0
180903,2018,10441360,188229,3211744,3211744,0
70823,2018,10472600,357901,2041463,2041463,0
118604,2018,10479600,208498,870685,870685,0
201970,2018,10480000,179807,3913423,3913423,0
158319,2018,10480040,584447,3021178,3021178,0
141887,2018,10496200,380727,1527849,1527849,0
153189,2018,10496800,367629,653150,653150,0
7604,2018,10504000,332112,1907622,1907622,0
195402,2018,10504000,401946,700813,700813,0
117753,2018,10504368,232885,2464892,2464892,0
68111,2018,10506216,96285,1462604,1462604,0
19205,2018,10508400,301301,1716793,1716793,0
184555,2018,10511100,378668,2125696,2125696,0
72953,2018,10512440,275025,2786599,2786599,0
114186,2018,10514736,277759,1069260,1069260,0
60716,2018,10517400,375625,4631568,4631568,0
146693,2018,10520800,267576,2242074,2242074,0
122630,2018,10521120,431698,876906,876906,0
213179,2018,10535060,473079,1703811,1703811,0
243035,2018,10538800,223250,503555,503555,0
282561,2018,10541000,277288,989663,989663,0
129328,2018,10558800,295440,7012064,7012064,0
93972,2018,10564880,369794,5384035,5384035,0
159211,2018,10585800,440124,141151,141151,0
255047,2018,10591520,195380,3580591,3580591,0
266149,2018,10601080,345142,1359144,1359144,0
209294,2018,10602500,284248,2895150,2895150,0
120133,2018,10602800,288171,1980297,1980297,0
195258,2018,10604000,260036,1951350,1951350,0
66466,2018,10612000,176665,486607,486607,0
128249,2018,10613400,386478,309096,309096,0
195389,2018,10617900,302351,1034436,1034436,0
147839,2018,10618680,399251,3217614,3217614,0
160776,2018,10619200,233180,1363232,1363232,0
